0.294822593,0.535112278
0.352971854,0.476420837
0.306746614,0.557889994
0.399094643,0.614666992
0.324271098,0.647365196
0.292068862,0.622592369
0.211466718,0.64957169
0.27966329,0.599974157
0.218310747,0.655178422
0.865361478,0.235221216
0.805251412,0.363830878
0.773905,0.371022654
0.713910961,0.381164473
0.673356331,0.506065318
0.823847821,0.586062169
0.756925533,0.668499573
0.773484544,0.626991535
0.734981254,0.654747374
0.641671532,0.889535255
0.550487126,0.804104528
0.493450569,0.858035443
0.364028904,0.867539743
0.305651334,0.810371455
0.322029336,0.880362151
0.375201964,0.828595662
0.586656963,0.814114908
0.80562076,0.73844274
0.968451015,0.810626608
0.978613396,0.871427366
0.942148132,0.791055849
0.873421192,0.829683892
0.812743644,0.823586992
0.718000772,0.944531934
0.683584542,0.818170552
0.699006859,0.816897322
0.597350978,0.786305848
0.768946247,0.821385279
0.839323485,0.741692479
0.937522648,0.709174905
0.971299008,0.822520349
0.847778682,0.868433291
0.789197623,0.892055518
0.754988364,0.856693067
0.720314495,0.751875841
0.682583848,0.773464539
0.776978604,0.699894694
0.84870235,0.783823647
0.804782841,0.871909514
0.789670579,0.814807396
0.734978548,0.838972974
0.632124137,0.864927031
0.662868912,0.828567891
0.711961974,0.691858094
0.75096449,0.713773971
0.723135233,0.606533473
0.749031841,0.735535304
0.749017855,0.854391295
0.72134933,0.837803676
0.646305836,0.727714913
0.592554212,0.779556329
0.637333343,0.676060092
0.744434651,0.698735757
0.838547968,0.710735607
0.749619314,0.870777516
0.850880269,0.754050554
0.699350582,0.821754361
0.752702478,0.762714943
0.729563103,0.737521718
0.604572053,0.661950542
0.661675145,0.557165442
0.631083071,0.539631077
0.54190972,0.45282155
0.519243457,0.405188366
0.452835693,0.500587645
0.396441468,0.346565712
0.279382392,0.359445555
0.315582975,0.310387114
0.22819549,0.330985596
0.143458406,0.224933561
0.063388273,0.162729335
0.189809165,0.13736693
0.047624808,0.058319092
0.171720782,0.052597062
0.230004169,0.077975562
0.219728844,0.144210052
0.242494637,0.331860827
0.195133177,0.204417675
0.207588113,0.238884371
0.151013835,0.267928636
0.06362895,0.100325829
0.175401572,0.084944673
0.244279132,0.085714746
0.312529009,0.215430982
0.360410177,0.3229048
0.280149002,0.368197746
0.171266938,0.246987453
0.171321213,0.193882952
0.081598526,0.113745048
0.20408313,0.183775872
0.20957771,0.2130724
0.172613765,0.193127256
0.388964715,0.292713727
0.319471893,0.335430399
0.120346333,0.274892083
0.100152138,0.216975929
0.105521842,0.160959681
0.260144268,0.095354261
0.254644263,0.109582194
0.224502308,0.1874435
0.273589319,0.374709928
0.264784782,0.292791434
0.153332133,0.36263747
0.220955645,0.258789296
0.122404681,0.28469038
0.15047948,0.220998766
0.244114537,0.125243196
0.191604704,0.125533405
0.185468037,0.213663488
0.267131217,0.318863243
0.207647514,0.36768439
0.170834489,0.383890898
0.145670756,0.184374286
0.196330358,0.124018
0.128037777,0.20953481
0.196754949,0.140900733
0.157241127,0.167946093
0.178250192,0.255722
0.207307608,0.231073177
0.233296778,0.289101158
0.179676614,0.289682721
0.243025419,0.234552357
0.289793293,0.286239449
0.244259437,0.343201413
0.221656922,0.275022437
0.248443934,0.354765988
0.173356416,0.336405884
0.221320514,0.24796811
0.297851155,0.289337613
0.310884979,0.288836533
0.352965968,0.24127882
0.257699962,0.262741577
0.30245869,0.301326311
0.342252856,0.327942922
0.323178952,0.374022541
0.31370642,0.340225142
0.338550001,0.352199632
0.499775806,0.347570867
0.476173795,0.293170406
0.402239582,0.404743855
0.481496744,0.442287928
0.465836687,0.48580563
0.399932831,0.583387506
0.357182664,0.656930641
0.286982279,0.693138043
0.320802065,0.863237609
0.207028891,0.902529221
0.203797545,0.805071134
0.194247254,0.954524729
0.241872019,0.993905689
0.144931103,0.922334193
0.148823754,0.939193533
0.164085453,0.919057289
0.223650113,0.858113303
0.158258432,0.986530928
0.106139281,0.847269305
0.188495944,0.942426438
0.210350152,0.841085437
0.108685866,0.820799084
0.194277209,0.976633201
0.201422024,0.867956851
0.175154336,0.770685799
0.219216879,0.865769679
0.251313095,0.794609034
0.223587862,0.827075464
0.263617811,0.863482301
0.191931516,0.914494254
0.157416927,0.85451421
0.263135169,0.875058006
0.152778796,0.8151238
0.177253575,0.791853071
0.152729861,0.788238412
0.179724849,0.829450478
0.242464287,0.861144465
0.20577892,0.931954064
0.191905794,0.801602056
0.211480001,0.757341066
0.345642255,0.840937008
0.328788115,0.772948915
0.317294501,0.901164487
0.126401518,0.826326484
0.244112051,0.881201104
0.219975872,0.779056907
0.327537474,0.865650842
0.383652469,0.823592648
0.274176464,0.977622612
0.221881591,0.756624155
0.226623031,0.884652539
0.25101212,0.819328822
0.279610169,0.854093979
0.302798084,0.879959326
0.156342044,0.975346712
0.224267369,0.780958333
0.210620635,0.734998333
0.296276255,0.841699079
0.297440281,0.931928683
0.24167598,0.946009228
0.167795956,0.71214937
0.107054605,0.781003383
0.284734704,0.800925036
0.268252875,0.949318764
0.192577682,0.920860808
0.174717799,0.947843853
0.173305649,0.830666114
0.273592533,0.857588411
0.293749221,0.869722944
0.272427451,0.85570189
0.166409383,0.913502271
0.20217666,0.831965522
0.16525205,0.807905484
0.747506612,0.780930499
0.668020269,0.768763693
0.727283203,0.841720583
0.782583597,0.836259048
0.711303008,0.80929788
0.561825731,0.70881325
0.75310331,0.612690951
0.804534511,0.716713493
0.885307787,0.657345732
0.955377298,0.637642742
0.895480026,0.765891727
0.83606,0.850122757
0.758176169,0.909706266
0.663020511,0.779221375
0.745506775,0.798405486
0.742565886,0.691272269
0.732169611,0.750907822
0.806635335,0.68318513
0.82300496,0.829804586
0.79976662,0.745587879
0.771617814,0.790537935
0.76352767,0.758081166
0.825957094,0.928726567
0.710705369,0.823891942
0.743473906,0.731820259
0.6914228,0.686614319
0.755152879,0.697407099
0.871916158,0.648931736
0.915431353,0.665008668
0.88848996,0.8350529
0.936541246,0.819114469
0.773149405,0.802758397
0.716645533,0.863267016
0.714566299,0.808126872
0.742290593,0.690391466
0.830229831,0.687164891
0.693584584,0.641695584
0.790287269,0.629889392
0.869815713,0.715864551
0.832685041,0.686211519
0.792839206,0.781625332
0.798016542,0.789848245
0.76431983,0.870980002
0.802854647,0.759761551
0.768580215,0.782947471
0.639871604,0.773821013
0.757568857,0.699528907
0.647725935,0.593485326
0.71910912,0.582111128
0.751646144,0.598150726
0.71318057,0.634070891
0.801185687,0.706243613
0.69333772,0.756767924
0.784622812,0.701957213
0.772958954,0.738403763
0.721423028,0.675163911
0.748210674,0.730406809
0.856028335,0.190462037
0.759394028,0.154037717
0.929287824,0.173966435
0.836085787,0.291739881
0.826659828,0.143257843
0.797318651,0.16457273
0.76475242,0.080970282
0.750793798,0.187722706
0.855868847,0.093541582
0.907667561,0.246818429
0.833431812,0.133522592
0.872448841,0.125775146
0.929717543,0.181457394
0.85461346,0.243834657
0.799141756,0.117382665
0.855514837,0.12646969
0.80954862,0.092031016
0.868644369,0.200821808
0.801713163,0.174835901
0.770631535,0.20795181
0.892992308,0.111625741
0.85416332,0.154511743
0.873775789,0.240206448
0.81041045,0.075930473
0.772080268,0.144046972
0.265408268,0.193706055
0.241349025,0.273514243
0.125729034,0.257313896
0.217748775,0.172298137
0.170247171,0.176017436
0.161050911,0.092361425
0.160868685,0.161421975
0.262158651,0.33868288
0.282839029,0.344912657
0.295172032,0.380947728
0.170884335,0.257403282
0.255295464,0.269305485
0.270450879,0.27367951
0.22820861,0.346220416
0.130489768,0.328499677
0.198246987,0.299642261
0.20935628,0.196790146
0.06565368,0.258813587
0.155743805,0.190970074
0.107873189,0.227339493
0.202328896,0.28261236
0.181050843,0.233346818
0.252244129,0.28867517
0.273835864,0.255103612
0.372591316,0.270762148
0.341759893,0.3045411
0.3671811,0.282779902
0.212836081,0.253634971
0.12911479,0.338430448
0.134737472,0.255959804
0.135886394,0.261420435
0.174820096,0.223898108
0.241856,0.214622289
0.264392618,0.36203074
0.228526637,0.417742871
0.193782638,0.36194918
0.119483134,0.385090371
0.139855088,0.292956088
0.081712407,0.325862928
0.036216125,0.289747526
0.163562975,0.206323624
0.170803324,0.176197731
0.194559509,0.17349468
0.272101766,0.198104446
0.312883362,0.237858111
0.243121803,0.317844421
0.176135312,0.289420212
0.138528453,0.267850305
0.067201661,0.286976532
0.206474315,0.220600867
0.069111454,0.187036712
0.136189315,0.202132792
0.068046836,0.113318044
0.172354127,0.21674749
0.19378952,0.114609342
0.177712923,0.251576399
0.229197718,0.362418537
0.23434792,0.388859195
0.266578483,0.407550666
0.237014934,0.374726811
0.165702141,0.313299107
0.122016677,0.284712003
0.13183407,0.219473398
0.082241913,0.202756532
0.162150602,0.215987722
0.190813974,0.141507257
0.224926955,0.153336954
0.258462778,0.271426514
0.194188221,0.384871574
0.186708537,0.299531125
0.251546288,0.435463657
0.726525229,0.763607245
0.786656955,0.825271088
0.754861501,0.673899204
0.773339382,0.693183339
0.860620183,0.7300512
0.814239912,0.7283458
0.787328055,0.808224938
0.769314924,0.834742626
0.744771557,0.772649091
0.602826287,0.8375522
0.639738882,0.716686578
0.668884376,0.602527793
0.78983976,0.649734025
0.859636202,0.628155188
0.877887757,0.747059689
0.846621885,0.752113162
0.911882209,0.674888902
0.924558576,0.780951392
0.916322478,0.850622733
0.988770676,0.771750704
0.979783674,0.827992086
0.943125613,0.825017336
1,0.856787486
0.908656447,0.734244873
0.929256388,0.625195661
0.9315312,0.66757211
0.827053874,0.644776845
0.925964548,0.613192563
0.741894259,0.662934177
0.668404124,0.635968016
0.680449698,0.513490351
0.676537247,0.448202286
0.598887994,0.559030911
0.706681999,0.179180186
0.81279723,0.196811897
0.834213003,0.239001323
0.90336576,0.198211408
0.857817021,0.173639169
0.795533794,0.164427884
0.75429794,0.172575503
0.740958493,0.096859877
0.769947473,0.210804689
0.841323458,0.137483333
0.828988573,0.148078403
0.785790769,0.180864488
0.853750786,0.202386022
0.800495886,0.249811259
0.882297562,0.291098888
0.794265798,0.261415216
0.838183098,0.398602026
0.72954655,0.321767367
0.746185186,0.30373814
0.697165798,0.493563668
0.63990709,0.500386275
0.642024187,0.546939891
0.645736919,0.557179
0.652822403,0.566374746
0.583755092,0.547965003
0.686409375,0.604182469
0.687114516,0.741453412
0.732157993,0.772259672
0.709580519,0.806936857
0.707766266,0.773159489
0.62940956,0.48248329
0.710523137,0.399683846
0.582312492,0.414402158
0.691132581,0.365622911
0.819645352,0.321951448
0.775845092,0.338381476
0.800853851,0.290135359
